sub	learn-uncertainty	t	cond	onset	open_d	door	door_p	tgt_door	tgt_found	x	y
1	2	4	1	0.840	9	9	0.000	15	0	1997	815.000
1	2	4	1	0.857	9	9	0.000	15	0	1997	815.000
1	2	4	1	0.873	9	9	0.000	15	0	1997	816.000
1	2	4	1	0.890	9	9	0.000	15	0	1990	823.000
1	2	4	1	0.907	9	9	0.000	15	0	1984	828.000
1	2	4	1	0.923	9	9	0.000	15	0	1979	832.000
1	2	4	1	0.940	9	9	0.000	15	0	1975	835.000
1	2	4	1	0.957	9	9	0.000	15	0	1973	836.000
1	2	4	1	0.973	9	9	0.000	15	0	1973	836.000
1	2	4	1	0.990	9	9	0.000	15	0	1973	836.000
1	2	4	1	1.007	9	9	0.000	15	0	1973	836.000
1	2	4	1	1.023	9	9	0.000	15	0	1973	836.000
1	2	4	1	1.040	9	9	0.000	15	0	1973	836.000
1	2	4	1	1.057	9	9	0.000	15	0	1973	836.000
1	2	4	1	1.073	9	9	0.000	15	0	1973	836.000
1	2	4	1	1.090	9	9	0.000	15	0	1973	836.000
1	2	4	1	1.107	9	9	0.000	15	0	1973	836.000
1	2	4	1	1.123	9	9	0.000	15	0	1973	836.000
1	2	4	1	1.140	9	9	0.000	15	0	1973	836.000
1	2	4	1	1.157	9	9	0.000	15	0	1973	836.000
1	2	4	1	1.173	9	9	0.000	15	0	1973	836.000
1	2	4	1	1.190	0	0	0.000	15	0	1966	845.000
1	2	4	1	1.207	0	0	0.000	15	0	1959	854.000
1	2	4	1	1.223	0	0	0.000	15	0	1954	858.000
1	2	4	1	1.240	0	0	0.000	15	0	1951	862.000
1	2	4	1	1.257	0	0	0.000	15	0	1947	865.000
1	2	4	1	1.273	0	0	0.000	15	0	1942	870.000
1	2	4	1	1.290	0	0	0.000	15	0	1938	873.000
1	2	4	1	1.307	0	0	0.000	15	0	1932	878.000
1	2	4	1	1.323	0	0	0.000	15	0	1925	885.000
1	2	4	1	1.340	0	0	0.000	15	0	1910	899.000
1	2	4	1	1.357	0	0	0.000	15	0	1898	909.000
1	2	4	1	1.373	0	0	0.000	15	0	1883	924.000
1	2	4	1	1.390	9	6	0.000	15	0	1867	941.000
1	2	4	1	1.407	9	6	0.000	15	0	1856	949.000
1	2	4	1	1.423	9	6	0.000	15	0	1850	954.000
1	2	4	1	1.440	9	6	0.000	15	0	1849	955.000
1	2	4	1	1.457	9	6	0.000	15	0	1849	955.000
1	2	4	1	1.473	9	6	0.000	15	0	1849	956.000
1	2	4	1	1.490	9	6	0.000	15	0	1846	959.000
1	2	4	1	1.507	9	6	0.000	15	0	1842	966.000
1	2	4	1	1.523	9	6	0.000	15	0	1836	974.000
1	2	4	1	1.540	9	6	0.000	15	0	1826	989.000
1	2	4	1	1.557	9	6	0.000	15	0	1820	996.000
1	2	4	1	1.573	9	6	0.000	15	0	1817	999.000
1	2	4	1	1.590	9	6	0.000	15	0	1817	999.000
1	2	4	1	1.607	9	6	0.000	15	0	1817	999.000
1	2	4	1	1.623	9	6	0.000	15	0	1817	999.000
1	2	4	1	1.640	9	6	0.000	15	0	1817	999.000
1	2	4	1	1.657	9	6	0.000	15	0	1817	999.000
1	2	4	1	1.673	9	6	0.000	15	0	1817	999.000
1	2	4	1	1.690	9	6	0.000	15	0	1817	999.000
1	2	4	1	1.707	9	6	0.000	15	0	1817	999.000
1	2	4	1	1.723	9	6	0.000	15	0	1817	999.000
1	2	4	1	1.740	9	6	0.000	15	0	1817	999.000
1	2	4	1	1.757	9	6	0.000	15	0	1817	999.000
1	2	4	1	1.773	9	6	0.000	15	0	1817	999.000
1	2	4	1	1.790	9	6	0.000	15	0	1817	999.000
1	2	4	1	1.807	9	6	0.000	15	0	1817	999.000
1	2	4	1	1.823	9	6	0.000	15	0	1817	999.000
1	2	4	1	1.840	9	6	0.000	15	0	1817	999.000
1	2	4	1	1.857	9	6	0.000	15	0	1817	999.000
1	2	4	1	1.873	9	6	0.000	15	0	1817	999.000
1	2	4	1	1.890	9	6	0.000	15	0	1817	999.000
1	2	4	1	1.907	9	6	0.000	15	0	1817	999.000
1	2	4	1	1.923	9	6	0.000	15	0	1817	999.000
1	2	4	1	1.940	9	6	0.000	15	0	1817	999.000
1	2	4	1	1.957	9	6	0.000	15	0	1817	999.000
1	2	4	1	1.973	9	6	0.000	15	0	1817	999.000
1	2	4	1	1.990	9	6	0.000	15	0	1817	999.000
1	2	4	1	2.007	9	6	0.000	15	0	1817	999.000
1	2	4	1	2.023	9	6	0.000	15	0	1817	999.000
1	2	4	1	2.040	9	6	0.000	15	0	1816	1004.000
1	2	4	1	2.057	9	6	0.000	15	0	1812	1018.000
1	2	4	1	2.073	9	6	0.000	15	0	1810	1025.000
1	2	4	1	2.090	9	6	0.000	15	0	1808	1027.000
1	2	4	1	2.107	9	6	0.000	15	0	1808	1027.000
1	2	4	1	2.123	9	6	0.000	15	0	1808	1027.000
1	2	4	1	2.140	9	6	0.000	15	0	1808	1027.000
1	2	4	1	2.157	9	6	0.000	15	0	1808	1027.000
1	2	4	1	2.173	9	6	0.000	15	0	1808	1027.000
1	2	4	1	2.190	9	6	0.000	15	0	1808	1027.000
1	2	4	1	2.207	9	6	0.000	15	0	1808	1027.000
1	2	4	1	2.223	9	6	0.000	15	0	1808	1027.000
1	2	4	1	2.240	9	6	0.000	15	0	1808	1027.000
1	2	4	1	2.257	9	6	0.000	15	0	1808	1027.000
1	2	4	1	2.273	9	6	0.000	15	0	1809	1025.000
1	2	4	1	2.290	9	6	0.000	15	0	1821	1006.000
1	2	4	1	2.307	9	6	0.000	15	0	1833	988.000
1	2	4	1	2.323	9	6	0.000	15	0	1853	961.000
1	2	4	1	2.340	0	0	0.000	15	0	1870	939.000
1	2	4	1	2.357	0	0	0.000	15	0	1887	916.000
1	2	4	1	2.373	0	0	0.000	15	0	1907	887.000
1	2	4	1	2.390	0	0	0.000	15	0	1934	851.000
1	2	4	1	2.407	0	0	0.000	15	0	1943	842.000
1	2	4	1	2.423	0	0	0.000	15	0	1946	839.000
1	2	4	1	2.440	0	0	0.000	15	0	1947	839.000
1	2	4	1	2.457	0	0	0.000	15	0	1947	838.000
1	2	4	1	2.473	0	0	0.000	15	0	1947	838.000
1	2	4	1	2.490	0	0	0.000	15	0	1947	838.000
1	2	4	1	2.507	0	0	0.000	15	0	1947	838.000
1	2	4	1	2.523	0	0	0.000	15	0	1947	838.000
1	2	4	1	2.540	0	0	0.000	15	0	1947	838.000
1	2	4	1	2.557	0	0	0.000	15	0	1947	838.000
1	2	4	1	2.573	0	0	0.000	15	0	1947	838.000
1	2	4	1	2.590	0	0	0.000	15	0	1947	838.000
1	2	4	1	2.607	0	0	0.000	15	0	1947	838.000
1	2	4	1	2.623	0	0	0.000	15	0	1947	838.000
1	2	4	1	2.640	0	0	0.000	15	0	1947	838.000
1	2	4	1	2.657	0	0	0.000	15	0	1948	838.000
1	2	4	1	2.673	0	0	0.000	15	0	1954	838.000
1	2	4	1	2.690	0	0	0.000	15	0	1961	838.000
1	2	4	1	2.707	0	0	0.000	15	0	1965	836.000
1	2	4	1	2.723	9	9	0.000	15	0	1970	834.000
1	2	4	1	2.740	9	9	0.000	15	0	1974	832.000
1	2	4	1	2.757	9	9	0.000	15	0	1978	828.000
1	2	4	1	2.773	9	9	0.000	15	0	1981	825.000
1	2	4	1	2.790	9	9	0.000	15	0	1985	820.000
1	2	4	1	2.807	9	9	0.000	15	0	1989	816.000
1	2	4	1	2.823	9	9	0.000	15	0	1992	813.000
1	2	4	1	2.840	9	9	0.000	15	0	1993	810.000
1	2	4	1	2.857	1	9	0.250	15	0	1993	810.000
1	2	4	1	2.873	1	9	0.250	15	0	1993	810.000
1	2	4	1	2.890	1	9	0.250	15	0	1993	810.000
1	2	4	1	2.907	1	9	0.250	15	0	1993	810.000
1	2	4	1	2.923	1	9	0.250	15	0	1993	810.000
1	2	4	1	2.940	1	9	0.250	15	0	1993	810.000
1	2	4	1	2.957	1	9	0.250	15	0	1993	810.000
1	2	4	1	3.007	0	0	0.000	15	0	1962	847.000
1	2	4	1	3.023	0	0	0.000	15	0	1938	872.000
1	2	4	1	3.040	0	0	0.000	15	0	1913	896.000
1	2	4	1	3.057	0	0	0.000	15	0	1897	913.000
1	2	4	1	3.073	0	0	0.000	15	0	1884	924.000
1	2	4	1	3.090	0	0	0.000	15	0	1876	930.000
1	2	4	1	3.107	0	0	0.000	15	0	1871	934.000
1	2	4	1	3.123	9	6	0.000	15	0	1864	939.000
1	2	4	1	3.140	9	6	0.000	15	0	1854	945.000
1	2	4	1	3.157	9	6	0.000	15	0	1848	950.000
1	2	4	1	3.173	9	6	0.000	15	0	1844	953.000
1	2	4	1	3.190	9	6	0.000	15	0	1840	956.000
1	2	4	1	3.207	9	6	0.000	15	0	1838	958.000
1	2	4	1	3.223	9	6	0.000	15	0	1837	959.000
1	2	4	1	3.240	9	6	0.000	15	0	1837	959.000
1	2	4	1	3.257	9	6	0.000	15	0	1837	959.000
1	2	4	1	3.273	9	6	0.000	15	0	1837	959.000
1	2	4	1	3.290	9	6	0.000	15	0	1837	959.000
1	2	4	1	3.307	9	6	0.000	15	0	1837	959.000
1	2	4	1	3.324	1	6	0.250	15	0	1837	959.000
1	2	4	1	3.340	1	6	0.250	15	0	1837	959.000
1	2	4	1	3.357	1	6	0.250	15	0	1837	959.000
1	2	4	1	3.373	1	6	0.250	15	0	1837	959.000
1	2	4	1	3.390	1	6	0.250	15	0	1837	959.000
1	2	4	1	3.407	1	6	0.250	15	0	1837	959.000
1	2	4	1	3.423	1	6	0.250	15	0	1837	959.000
1	2	4	1	3.440	1	6	0.250	15	0	1837	959.000
1	2	4	1	3.490	9	6	0.000	15	0	1837	959.000
1	2	4	1	3.507	9	6	0.000	15	0	1837	959.000
1	2	4	1	3.523	9	6	0.000	15	0	1837	961.000
1	2	4	1	3.540	9	6	0.000	15	0	1848	975.000
1	2	4	1	3.557	9	6	0.000	15	0	1869	998.000
1	2	4	1	3.573	0	0	0.000	15	0	1888	1020.000
1	2	4	1	3.590	0	0	0.000	15	0	1914	1050.000
1	2	4	1	3.607	0	0	0.000	15	0	1937	1074.000
1	2	4	1	3.623	0	0	0.000	15	0	1961	1095.000
1	2	4	1	3.640	0	0	0.000	15	0	1985	1109.000
1	2	4	1	3.657	9	11	0.000	15	0	2009	1120.000
1	2	4	1	3.673	9	11	0.000	15	0	2044	1128.000
1	2	4	1	3.694	9	11	0.000	15	0	2059	1132.000
1	2	4	1	3.707	0	0	0.000	15	0	2074	1135.000
1	2	4	1	3.723	0	0	0.000	15	0	2089	1139.000
1	2	4	1	3.740	0	0	0.000	15	0	2117	1146.000
1	2	4	1	3.757	0	0	0.000	15	0	2130	1150.000
1	2	4	1	3.773	0	0	0.000	15	0	2137	1153.000
1	2	4	1	3.790	0	0	0.000	15	0	2140	1154.000
1	2	4	1	3.807	0	0	0.000	15	0	2141	1155.000
1	2	4	1	3.823	0	0	0.000	15	0	2145	1157.000
1	2	4	1	3.840	9	15	0.000	15	0	2153	1162.000
1	2	4	1	3.857	9	15	0.000	15	0	2164	1167.000
1	2	4	1	3.873	9	15	0.000	15	0	2180	1172.000
1	2	4	1	3.890	9	15	0.000	15	0	2200	1178.000
1	2	4	1	3.907	9	15	0.000	15	0	2209	1179.000
1	2	4	1	3.923	9	15	0.000	15	0	2211	1179.000
1	2	4	1	3.940	9	15	0.000	15	0	2211	1179.000
1	2	4	1	3.957	9	15	0.000	15	0	2211	1179.000
1	2	4	1	3.973	9	15	0.000	15	0	2211	1179.000
1	2	4	1	3.990	9	15	0.000	15	0	2211	1179.000
1	2	4	1	4.011	9	15	0.000	15	0	2211	1179.000
1	2	4	1	4.023	9	15	0.000	15	0	2211	1179.000
1	2	4	1	4.040	9	15	0.000	15	0	2211	1179.000
1	2	4	1	4.057	1	15	0.250	15	0	2211	1179.000
1	2	4	1	4.073	1	15	0.250	15	1	2211	1179.000
1	2	4	1	4.137	10	15	0.250	15	1	2211	1179.000
1	2	4	1	4.152	10	15	0.250	15	1	2211	1179.000
1	2	4	1	4.167	10	15	0.250	15	1	2211	1179.000
1	2	4	1	4.182	10	15	0.250	15	1	2211	1179.000
1	2	4	1	4.197	10	15	0.250	15	1	2211	1179.000
1	2	4	1	4.212	10	15	0.250	15	1	2211	1179.000
1	2	4	1	4.228	10	15	0.250	15	1	2211	1179.000
1	2	4	1	4.243	10	15	0.250	15	1	2211	1179.000
1	2	4	1	4.258	10	15	0.250	15	1	2211	1179.000
1	2	4	1	4.273	10	15	0.250	15	1	2209	1183.000
1	2	4	1	4.288	10	15	0.250	15	1	2183	1199.000
1	2	4	1	4.303	10	0	0.000	15	1	2149	1213.000
1	2	4	1	4.318	10	0	0.000	15	1	2097	1230.000
1	2	4	1	4.333	10	0	0.000	15	1	2016	1249.000
1	2	4	1	4.349	10	0	0.000	15	1	1931	1274.000
1	2	4	1	4.364	10	0	0.000	15	1	1841	1299.000
1	2	4	1	4.379	10	0	0.000	15	1	1778	1311.000
1	2	4	1	4.394	10	0	0.000	15	1	1734	1318.000
1	2	4	1	4.409	10	0	0.000	15	1	1710	1321.000
1	2	4	1	4.424	10	0	0.000	15	1	1693	1324.000
1	2	4	1	4.439	10	4	0.250	15	1	1682	1326.000
1	2	4	1	4.454	10	4	0.250	15	1	1674	1328.000
1	2	5	1	0.017	9	4	0.000	4	0	1670	1329.000
1	2	5	1	0.034	9	4	0.000	4	0	1665	1330.000
1	2	5	1	0.050	9	4	0.000	4	0	1659	1332.000
1	2	5	1	0.067	9	4	0.000	4	0	1651	1334.000
1	2	5	1	0.084	9	4	0.000	4	0	1636	1338.000
1	2	5	1	0.100	9	4	0.000	4	0	1617	1342.000
1	2	5	1	0.117	9	4	0.000	4	0	1595	1351.000
1	2	5	1	0.134	9	4	0.000	4	0	1592	1352.000
1	2	5	1	0.150	9	4	0.000	4	0	1590	1353.000
1	2	5	1	0.167	9	4	0.000	4	0	1590	1353.000
1	2	5	1	0.184	9	4	0.000	4	0	1590	1353.000
1	2	5	1	0.200	9	4	0.000	4	0	1590	1353.000
1	2	5	1	0.217	9	4	0.000	4	0	1590	1353.000
1	2	5	1	0.238	9	4	0.000	4	0	1590	1353.000
1	2	5	1	0.250	9	4	0.000	4	0	1590	1353.000
1	2	5	1	0.267	9	4	0.000	4	0	1590	1353.000
1	2	5	1	0.284	9	4	0.000	4	0	1590	1353.000
1	2	5	1	0.300	9	4	0.000	4	0	1590	1353.000
1	2	5	1	0.317	9	4	0.000	4	0	1590	1353.000
1	2	5	1	0.334	9	4	0.000	4	0	1590	1353.000
1	2	5	1	0.351	1	4	0.250	4	0	1590	1353.000
1	2	5	1	0.367	1	4	0.250	4	1	1590	1353.000
1	2	5	1	0.407	10	4	0.250	4	1	1590	1353.000
1	2	5	1	0.422	10	4	0.250	4	1	1590	1353.000
1	2	5	1	0.437	10	4	0.250	4	1	1590	1353.000
1	2	5	1	0.452	10	4	0.250	4	1	1590	1353.000
1	2	5	1	0.467	10	4	0.250	4	1	1590	1353.000
1	2	5	1	0.482	10	4	0.250	4	1	1590	1353.000
1	2	5	1	0.497	10	4	0.250	4	1	1590	1353.000
1	2	5	1	0.512	10	4	0.250	4	1	1590	1353.000
1	2	5	1	0.527	10	4	0.250	4	1	1590	1353.000
1	2	5	1	0.543	10	4	0.250	4	1	1590	1353.000
1	2	5	1	0.558	10	4	0.250	4	1	1590	1353.000
1	2	5	1	0.573	10	4	0.250	4	1	1590	1353.000
1	2	5	1	0.588	10	4	0.250	4	1	1590	1353.000
1	2	5	1	0.603	10	4	0.250	4	1	1590	1353.000
1	2	5	1	0.618	10	4	0.250	4	1	1593	1353.000
1	2	5	1	0.633	10	4	0.250	4	1	1627	1343.000
1	2	5	1	0.649	10	0	0.000	4	1	1713	1326.000
1	2	5	1	0.664	10	0	0.000	4	1	1771	1309.000
1	2	5	1	0.679	10	0	0.000	4	1	1856	1288.000
1	2	5	1	0.695	10	0	0.000	4	1	1927	1274.000
1	2	5	1	0.710	10	0	0.000	4	1	1989	1264.000
1	2	5	1	0.725	10	0	0.000	4	1	2030	1257.000
1	2	5	1	0.740	10	0	0.000	4	1	2070	1248.000
1	2	6	1	0.025	0	0	0.000	15	0	2120	1233.000
1	2	6	1	0.041	0	0	0.000	15	0	2160	1220.000
1	2	6	1	0.058	9	15	0.000	15	0	2185	1212.000
1	2	6	1	0.075	9	15	0.000	15	0	2210	1208.000
1	2	6	1	0.091	9	15	0.000	15	0	2227	1203.000
1	2	6	1	0.108	9	15	0.000	15	0	2253	1199.000
1	2	6	1	0.124	0	0	0.000	15	0	2269	1194.000
1	2	6	1	0.141	0	0	0.000	15	0	2273	1193.000
1	2	6	1	0.158	0	0	0.000	15	0	2274	1192.000
1	2	6	1	0.174	0	0	0.000	15	0	2274	1192.000
1	2	6	1	0.191	0	0	0.000	15	0	2274	1192.000
1	2	6	1	0.208	0	0	0.000	15	0	2274	1192.000
1	2	6	1	0.224	0	0	0.000	15	0	2274	1192.000
1	2	6	1	0.241	0	0	0.000	15	0	2274	1192.000
1	2	6	1	0.258	0	0	0.000	15	0	2274	1192.000
1	2	6	1	0.274	0	0	0.000	15	0	2274	1192.000
1	2	6	1	0.291	0	0	0.000	15	0	2274	1192.000
1	2	6	1	0.308	0	0	0.000	15	0	2274	1192.000
1	2	6	1	0.325	0	0	0.000	15	0	2274	1192.000
1	2	6	1	0.341	0	0	0.000	15	0	2269	1187.000
1	2	6	1	0.358	9	15	0.000	15	0	2256	1182.000
1	2	6	1	0.374	9	15	0.000	15	0	2235	1177.000
1	2	6	1	0.391	9	15	0.000	15	0	2208	1174.000
1	2	6	1	0.408	9	15	0.000	15	0	2186	1173.000
1	2	6	1	0.424	9	15	0.000	15	0	2161	1171.000
1	2	6	1	0.441	9	15	0.000	15	0	2154	1171.000
1	2	6	1	0.458	9	15	0.000	15	0	2154	1170.000
1	2	6	1	0.474	9	15	0.000	15	0	2154	1170.000
1	2	6	1	0.491	9	15	0.000	15	0	2163	1170.000
1	2	6	1	0.508	9	15	0.000	15	0	2168	1170.000
1	2	6	1	0.524	9	15	0.000	15	0	2170	1170.000
1	2	6	1	0.541	9	15	0.000	15	0	2170	1170.000
1	2	6	1	0.558	9	15	0.000	15	0	2170	1170.000
1	2	6	1	0.574	9	15	0.000	15	0	2171	1170.000
1	2	6	1	0.591	9	15	0.000	15	0	2171	1170.000
1	2	6	1	0.608	9	15	0.000	15	0	2174	1170.000
1	2	6	1	0.624	9	15	0.000	15	0	2184	1172.000
1	2	6	1	0.641	9	15	0.000	15	0	2199	1172.000
1	2	6	1	0.658	9	15	0.000	15	0	2206	1173.000
1	2	6	1	0.674	9	15	0.000	15	0	2211	1174.000
1	2	6	1	0.691	9	15	0.000	15	0	2214	1174.000
1	2	6	1	0.708	9	15	0.000	15	0	2214	1174.000
1	2	6	1	0.724	9	15	0.000	15	0	2216	1174.000
1	2	6	1	0.741	9	15	0.000	15	0	2217	1174.000
1	2	6	1	0.758	9	15	0.000	15	0	2217	1174.000
1	2	6	1	0.774	9	15	0.000	15	0	2217	1174.000
1	2	6	1	0.791	1	15	0.250	15	0	2217	1174.000
1	2	6	1	0.808	1	15	0.250	15	1	2217	1174.000
1	2	6	1	0.846	10	15	0.250	15	1	2217	1174.000
1	2	6	1	0.861	10	15	0.250	15	1	2217	1174.000
1	2	6	1	0.876	10	15	0.250	15	1	2217	1174.000
1	2	6	1	0.891	10	15	0.250	15	1	2217	1174.000
1	2	6	1	0.906	10	15	0.250	15	1	2217	1174.000
1	2	6	1	0.921	10	15	0.250	15	1	2217	1174.000
1	2	6	1	0.936	10	15	0.250	15	1	2217	1174.000
1	2	6	1	0.951	10	15	0.250	15	1	2217	1174.000
1	2	6	1	0.967	10	15	0.250	15	1	2217	1174.000
1	2	6	1	0.982	10	15	0.250	15	1	2217	1174.000
1	2	6	1	0.997	10	15	0.250	15	1	2217	1174.000
1	2	6	1	1.012	10	15	0.250	15	1	2213	1169.000
1	2	6	1	1.027	10	15	0.250	15	1	2168	1139.000
1	2	6	1	1.042	10	0	0.000	15	1	2116	1108.000
1	2	6	1	1.058	10	0	0.000	15	1	2040	1061.000
1	2	6	1	1.073	10	0	0.000	15	1	1953	1014.000
1	2	6	1	1.088	10	6	0.250	15	1	1883	979.000
1	2	6	1	1.103	10	6	0.250	15	1	1833	956.000
1	2	6	1	1.118	10	6	0.250	15	1	1814	948.000
1	2	6	1	1.133	10	6	0.250	15	1	1810	947.000
1	2	6	1	1.148	10	6	0.250	15	1	1810	947.000
1	2	6	1	1.163	10	6	0.250	15	1	1810	947.000
1	2	6	1	1.179	10	6	0.250	15	1	1810	947.000
1	2	7	1	0.027	9	6	0.000	9	0	1810	946.000
1	2	7	1	0.044	9	6	0.000	9	0	1810	946.000
1	2	7	1	0.060	9	6	0.000	9	0	1810	946.000
1	2	7	1	0.077	9	6	0.000	9	0	1809	945.000
1	2	7	1	0.094	9	6	0.000	9	0	1809	945.000
1	2	7	1	0.111	9	6	0.000	9	0	1808	945.000
1	2	7	1	0.127	9	6	0.000	9	0	1808	945.000
1	2	7	1	0.144	9	6	0.000	9	0	1807	945.000
1	2	7	1	0.161	9	6	0.000	9	0	1806	946.000
1	2	7	1	0.177	9	6	0.000	9	0	1805	948.000
1	2	7	1	0.194	9	6	0.000	9	0	1805	949.000
1	2	7	1	0.211	9	6	0.000	9	0	1804	951.000
1	2	7	1	0.227	9	6	0.000	9	0	1804	951.000
1	2	7	1	0.244	1	6	0.250	9	0	1804	951.000
1	2	7	1	0.261	1	6	0.250	9	0	1804	951.000
1	2	7	1	0.277	1	6	0.250	9	0	1804	951.000
1	2	7	1	0.294	1	6	0.250	9	0	1804	951.000
1	2	7	1	0.311	1	6	0.250	9	0	1804	951.000
1	2	7	1	0.327	1	6	0.250	9	0	1804	951.000
1	2	7	1	0.344	1	6	0.250	9	0	1804	951.000
1	2	7	1	0.361	1	6	0.250	9	0	1804	951.000
1	2	7	1	0.377	1	6	0.250	9	0	1804	951.000
1	2	7	1	0.427	9	6	0.000	9	0	1804	951.000
1	2	7	1	0.444	9	6	0.000	9	0	1804	951.000
1	2	7	1	0.460	9	6	0.000	9	0	1804	951.000
1	2	7	1	0.477	9	6	0.000	9	0	1804	951.000
1	2	7	1	0.494	9	6	0.000	9	0	1804	951.000
1	2	7	1	0.511	9	6	0.000	9	0	1804	950.000
1	2	7	1	0.527	9	6	0.000	9	0	1812	938.000
1	2	7	1	0.544	9	6	0.000	9	0	1823	926.000
1	2	7	1	0.560	0	0	0.000	9	0	1841	910.000
1	2	7	1	0.577	0	0	0.000	9	0	1865	893.000
1	2	7	1	0.594	0	0	0.000	9	0	1896	869.000
1	2	7	1	0.611	0	0	0.000	9	0	1912	862.000
1	2	7	1	0.627	0	0	0.000	9	0	1920	858.000
1	2	7	1	0.644	0	0	0.000	9	0	1926	856.000
1	2	7	1	0.661	0	0	0.000	9	0	1931	852.000
1	2	7	1	0.677	0	0	0.000	9	0	1936	847.000
1	2	7	1	0.694	0	0	0.000	9	0	1940	843.000
1	2	7	1	0.711	0	0	0.000	9	0	1947	837.000
1	2	7	1	0.727	0	0	0.000	9	0	1956	831.000
1	2	7	1	0.744	9	9	0.000	9	0	1964	824.000
1	2	7	1	0.761	9	9	0.000	9	0	1968	822.000
1	2	7	1	0.777	9	9	0.000	9	0	1971	821.000
1	2	7	1	0.794	9	9	0.000	9	0	1972	820.000
1	2	7	1	0.811	9	9	0.000	9	0	1973	818.000
1	2	7	1	0.828	9	9	0.000	9	0	1975	818.000
1	2	7	1	0.844	9	9	0.000	9	0	1975	818.000
1	2	7	1	0.860	9	9	0.000	9	0	1976	818.000
1	2	7	1	0.877	9	9	0.000	9	0	1977	817.000
1	2	7	1	0.899	9	9	0.000	9	0	1978	817.000
1	2	7	1	0.911	9	9	0.000	9	0	1979	816.000
1	2	7	1	0.927	9	9	0.000	9	0	1979	815.000
1	2	7	1	0.944	9	9	0.000	9	0	1980	814.000
1	2	7	1	0.961	9	9	0.000	9	0	1981	814.000
1	2	7	1	0.977	9	9	0.000	9	0	1982	813.000
1	2	7	1	0.994	9	9	0.000	9	0	1982	813.000
1	2	7	1	1.010	9	9	0.000	9	0	1984	812.000
1	2	7	1	1.027	9	9	0.000	9	0	1985	812.000
1	2	7	1	1.044	9	9	0.000	9	0	1985	812.000
1	2	7	1	1.061	9	9	0.000	9	0	1985	812.000
1	2	7	1	1.078	9	9	0.000	9	0	1985	812.000
1	2	7	1	1.094	9	9	0.000	9	0	1985	812.000
1	2	7	1	1.110	9	9	0.000	9	0	1985	812.000
1	2	7	1	1.127	9	9	0.000	9	0	1985	812.000
1	2	7	1	1.144	9	9	0.000	9	0	1985	812.000
1	2	7	1	1.160	9	9	0.000	9	0	1985	812.000
1	2	7	1	1.177	9	9	0.000	9	0	1985	812.000
1	2	7	1	1.194	9	9	0.000	9	0	1985	812.000
1	2	7	1	1.210	9	9	0.000	9	0	1985	812.000
1	2	7	1	1.227	9	9	0.000	9	0	1985	812.000
1	2	7	1	1.248	9	9	0.000	9	0	1985	812.000
1	2	7	1	1.260	9	9	0.000	9	0	1985	812.000
1	2	7	1	1.277	9	9	0.000	9	0	1985	812.000
1	2	7	1	1.294	9	9	0.000	9	0	1986	810.000
1	2	7	1	1.311	9	9	0.000	9	0	1989	807.000
1	2	7	1	1.327	9	9	0.000	9	0	1992	804.000
1	2	7	1	1.344	9	9	0.000	9	0	1995	801.000
1	2	7	1	1.361	9	9	0.000	9	0	1996	801.000
1	2	7	1	1.377	9	9	0.000	9	0	1997	800.000
1	2	7	1	1.394	9	9	0.000	9	0	1997	799.000
1	2	7	1	1.411	9	9	0.000	9	0	1998	799.000
1	2	7	1	1.427	9	9	0.000	9	0	1998	798.000
1	2	7	1	1.444	9	9	0.000	9	0	1998	798.000
1	2	7	1	1.461	9	9	0.000	9	0	1998	798.000
1	2	7	1	1.477	9	9	0.000	9	0	1998	798.000
1	2	7	1	1.494	9	9	0.000	9	0	1998	798.000
1	2	7	1	1.511	9	9	0.000	9	0	1998	798.000
1	2	7	1	1.527	9	9	0.000	9	0	1998	798.000
1	2	7	1	1.544	9	9	0.000	9	0	1998	798.000
1	2	7	1	1.561	9	9	0.000	9	0	1998	798.000
1	2	7	1	1.577	9	9	0.000	9	0	1998	798.000
1	2	7	1	1.594	9	9	0.000	9	0	1998	798.000
1	2	7	1	1.611	9	9	0.000	9	0	1998	798.000
1	2	7	1	1.628	9	9	0.000	9	0	1998	798.000
1	2	7	1	1.644	9	9	0.000	9	0	1998	798.000
1	2	7	1	1.661	9	9	0.000	9	0	1998	798.000
1	2	7	1	1.677	9	9	0.000	9	0	1998	798.000
1	2	7	1	1.694	9	9	0.000	9	0	1998	798.000
1	2	7	1	1.711	9	9	0.000	9	0	1998	798.000
1	2	7	1	1.727	9	9	0.000	9	0	1998	798.000
1	2	7	1	1.744	9	9	0.000	9	0	1998	798.000
1	2	7	1	1.761	9	9	0.000	9	0	1998	798.000
1	2	7	1	1.777	1	9	0.250	9	0	1998	798.000
1	2	7	1	1.794	1	9	0.250	9	1	1998	798.000
1	2	7	1	1.831	10	9	0.250	9	1	1998	798.000
1	2	7	1	1.847	10	9	0.250	9	1	1998	798.000
1	2	7	1	1.862	10	9	0.250	9	1	1998	798.000
1	2	7	1	1.877	10	9	0.250	9	1	1998	798.000
1	2	7	1	1.892	10	9	0.250	9	1	1998	798.000
1	2	7	1	1.907	10	9	0.250	9	1	1998	798.000
1	2	7	1	1.922	10	9	0.250	9	1	1998	798.000
1	2	7	1	1.937	10	9	0.250	9	1	1998	798.000
1	2	7	1	1.952	10	9	0.250	9	1	1998	798.000
1	2	7	1	1.967	10	9	0.250	9	1	1998	798.000
